Task;pddlHasTypes;pddlMarksTotalNumActions;pddlMaxNegationsPerEffect;pddlMaxParamsPerPredicate;pddlMaxPredicatesPerEffect;pddlMaxPredicatesPerPrecondition;pddlMeanNegationsPerEffect;pddlMeanParamsPerPredicate;pddlMeanPredicatesPerEffect;pddlMeanPredicatesPerPrecondition;pddlMinNegationsPerEffect;pddlMinParamsPerPredicate;pddlMinPredicatesPerEffect;pddlMinPredicatesPerPrecondition;pddlNumActions;pddlNumConstants;pddlNumConstantsAndObjects;pddlNumEqualityInitialConditions;pddlNumFunctionAssignmentsInInitialConditions;pddlNumGoals;pddlNumInitialConditions;pddlNumObjects;pddlNumPredicates;pddlNumTypes;pddlRatioActionsWithNegativeEffectsOverActions;pddlRequiresADL;pddlRequiresActionCosts;pddlRequiresConditionalEffects;pddlRequiresConstraints;pddlRequiresContinuousEffects;pddlRequiresDerivedPredicates;pddlRequiresDisjunctivePreconditions;pddlRequiresDomainAxioms;pddlRequiresDurationInequalities;pddlRequiresDurativeActions;pddlRequiresEquality;pddlRequiresExistentialPreconditions;pddlRequiresFluents;pddlRequiresNegation;pddlRequiresNegativePreconditions;pddlRequiresNumericFluents;pddlRequiresObjectFluents;pddlRequiresPreferences;pddlRequiresQuantifiedPreconditions;pddlRequiresSafetyConstraints;pddlRequiresStrips;pddlRequiresTimedInitialLiterals;pddlRequiresTyping;pddlRequiresUniversalPreconditions
openstacks-strips:1-p45_2.pddl;1;92;2;2;4;9;1.01086956522;1.28571428571;2.51086956522;3.79347826087;0;1;1;2;92;90;136;136;1;45;173;46;7;3;0.510869565217;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:1-p45_3.pddl;1;92;2;2;4;12;1.01086956522;1.28571428571;2.51086956522;6.35869565217;0;1;1;2;92;90;136;136;1;45;291;46;7;3;0.510869565217;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:1-p50_2.pddl;1;102;2;2;4;8;1.00980392157;1.28571428571;2.50980392157;3.77450980392;0;1;1;2;102;100;151;151;1;50;191;51;7;3;0.509803921569;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:1-p50_3.pddl;1;102;2;2;4;11;1.00980392157;1.28571428571;2.50980392157;6.3431372549;0;1;1;2;102;100;151;151;1;50;322;51;7;3;0.509803921569;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:4-p01.pddl;1;102;2;2;4;8;1.5;1.25;3.0;3.99019607843;1;1;2;2;102;100;151;151;1;50;252;51;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:4-p03.pddl;1;122;2;2;4;8;1.5;1.25;3.0;4.1393442623;1;1;2;2;122;120;181;181;1;60;311;61;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:4-p07.pddl;1;102;2;2;4;9;1.5;1.25;3.0;4.38235294118;1;1;2;2;102;100;151;151;1;50;272;51;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:5-p26.pddl;1;62;2;2;4;7;1.5;1.25;3.0;3.62903225806;1;1;2;2;62;60;91;91;1;30;141;31;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:5-p27.pddl;1;64;2;2;4;9;1.5;1.25;3.0;3.921875;1;1;2;2;64;62;94;94;1;31;155;32;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:6-p16.pddl;1;82;2;2;4;8;1.5;1.25;3.0;4.01219512195;1;1;2;2;82;80;121;121;1;40;203;41;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:6-p17.pddl;1;82;2;2;4;8;1.5;1.25;3.0;3.84146341463;1;1;2;2;82;80;121;121;1;40;196;41;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:6-p19.pddl;1;102;2;2;4;9;1.5;1.25;3.0;4.14705882353;1;1;2;2;102;100;151;151;1;50;260;51;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:6-p23.pddl;1;122;2;2;4;8;1.5;1.25;3.0;4.17213114754;1;1;2;2;122;120;181;181;1;60;313;61;8;3;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
openstacks-strips:7-p09.pddl;0;1265;2;0;4;11;1.67193675889;0.0;3.34387351779;4.75494071146;1;0;2;1;1265;0;0;0;0;15;42;0;137;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p10.pddl;0;1660;2;0;4;5;1.73493975904;0.0;3.46987951807;3.72289156627;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p11.pddl;0;1660;2;0;4;5;1.73493975904;0.0;3.46987951807;3.72289156627;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p12.pddl;0;1660;2;0;4;6;1.73493975904;0.0;3.46987951807;4.21686746988;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p13.pddl;0;1660;2;0;4;7;1.73493975904;0.0;3.46987951807;4.71084337349;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p14.pddl;0;1660;2;0;4;7;1.73493975904;0.0;3.46987951807;4.71084337349;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p15.pddl;0;1660;2;0;4;15;1.73493975904;0.0;3.46987951807;5.20481927711;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p16.pddl;0;1660;2;0;4;14;1.73493975904;0.0;3.46987951807;5.20481927711;1;0;2;1;1660;0;0;0;0;20;42;0;142;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p17.pddl;0;2080;2;0;4;11;1.6875;0.0;3.375;5.30913461538;1;0;2;1;2080;0;0;0;0;20;52;0;172;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p18.pddl;0;4395;2;0;4;18;1.6393629124;0.0;3.2787258248;4.9369738339;1;0;2;1;4395;0;0;0;0;25;87;0;282;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p19.pddl;0;2575;2;0;4;10;1.73786407767;0.0;3.47572815534;3.53009708738;1;0;2;1;2575;0;0;0;0;25;52;0;177;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
openstacks-strips:7-p25.pddl;0;10150;2;0;4;50;1.74384236453;0.0;3.48768472906;15.6599014778;1;0;2;1;10150;0;0;0;0;50;102;0;352;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
optical-telegraphs-adl:0-p01-opt2.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;53;53;0;4;145;53;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
optical-telegraphs-adl:0-p02-opt3.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;58;58;0;6;189;58;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
organic-synthesis-split-strips:0-p01.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;32;32;1;49;61;32;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p02.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;24;24;1;25;43;24;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p03.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;23;23;1;15;41;23;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p04.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;23;23;1;31;39;23;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p05.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;29;29;1;43;51;29;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p06.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;28;28;1;37;51;28;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p07.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;29;29;1;41;51;29;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p08.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;33;33;1;59;63;33;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p09.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;35;35;1;57;63;35;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p10.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;32;32;1;49;55;32;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p11.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;34;34;1;47;59;34;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p12.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;57;57;1;101;111;57;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p14.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;35;35;1;51;61;35;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p15.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;43;43;1;69;79;43;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p16.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;33;33;1;45;63;33;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p19.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;44;44;1;19;73;44;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p20.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;32;32;1;13;45;32;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:0-p21.pddl;1;1252;5;2;8;6;1.72923322684;0.0315533980583;3.4552715655;3.43370607029;1;0;2;2;1252;0;76;76;1;24;121;76;1236;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p01.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;25;25;1;51;49;25;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p02.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;33;33;1;65;63;33;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p09.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;37;37;1;47;71;37;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p10.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;38;38;1;51;75;38;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p11.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;39;39;1;45;71;39;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p12.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;44;44;1;33;83;44;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:2-p14.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;51;51;1;101;97;51;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:3-p06.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;48;48;1;71;95;48;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-split-strips:3-p07.pddl;1;184;3;2;6;6;1.85869565217;0.124352331606;3.8152173913;3.27173913043;1;0;2;2;184;0;54;54;1;75;101;54;193;33;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
organic-synthesis-strips:0-p01.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;25;25;0;50;48;25;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p02.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;33;33;0;64;62;33;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p03.pddl;1;52;36;2;58;107;7.69230769231;2.0;15.3076923077;21.5769230769;2;2;6;1;52;0;23;23;0;30;38;23;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p07.pddl;1;52;36;2;58;107;7.69230769231;2.0;15.3076923077;21.5769230769;2;2;6;1;52;0;32;32;0;48;60;32;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p09.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;37;37;0;46;70;37;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p10.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;38;38;0;50;74;38;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:0-p14.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;51;51;0;100;96;51;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:1-p06.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;48;48;0;70;94;48;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:1-p07.pddl;1;12;12;2;24;38;4.66666666667;2.0;10.8333333333;14.25;4;2;8;7;12;0;54;54;0;74;100;54;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
organic-synthesis-strips:1-p16.pddl;1;52;36;2;58;107;7.69230769231;2.0;15.3076923077;21.5769230769;2;2;6;1;52;0;76;76;0;23;120;76;4;33;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
parcprinter-strips:0-p01.pddl;1;23;2;3;8;6;1.30434782609;1.90909090909;3.95652173913;3.73913043478;1;0;3;1;23;26;29;29;1;6;12;3;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p03.pddl;1;23;3;3;14;7;1.21739130435;1.90909090909;4.08695652174;3.65217391304;1;0;3;1;23;38;45;45;1;18;28;7;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p05.pddl;1;36;2;3;15;6;1.38888888889;1.90909090909;4.19444444444;3.94444444444;1;0;3;1;36;45;50;50;1;12;20;5;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p09.pddl;1;23;2;3;8;6;1.30434782609;1.90909090909;3.95652173913;3.73913043478;1;0;3;1;23;26;39;39;1;36;52;13;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p12.pddl;1;23;2;3;8;6;1.30434782609;1.90909090909;3.95652173913;3.73913043478;1;0;3;1;23;26;41;41;1;42;60;15;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p13.pddl;1;36;2;3;15;6;1.38888888889;1.90909090909;4.19444444444;3.94444444444;1;0;3;1;36;45;54;54;1;24;36;9;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
parcprinter-strips:0-p14.pddl;1;23;2;3;8;6;1.30434782609;1.90909090909;3.95652173913;3.73913043478;1;0;3;1;23;26;43;43;1;48;68;17;11;7;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
