Task;pddlHasTypes;pddlMarksTotalNumActions;pddlMaxNegationsPerEffect;pddlMaxParamsPerPredicate;pddlMaxPredicatesPerEffect;pddlMaxPredicatesPerPrecondition;pddlMeanNegationsPerEffect;pddlMeanParamsPerPredicate;pddlMeanPredicatesPerEffect;pddlMeanPredicatesPerPrecondition;pddlMinNegationsPerEffect;pddlMinParamsPerPredicate;pddlMinPredicatesPerEffect;pddlMinPredicatesPerPrecondition;pddlNumActions;pddlNumConstants;pddlNumConstantsAndObjects;pddlNumEqualityInitialConditions;pddlNumFunctionAssignmentsInInitialConditions;pddlNumGoals;pddlNumInitialConditions;pddlNumObjects;pddlNumPredicates;pddlNumTypes;pddlRatioActionsWithNegativeEffectsOverActions;pddlRequiresADL;pddlRequiresActionCosts;pddlRequiresConditionalEffects;pddlRequiresConstraints;pddlRequiresContinuousEffects;pddlRequiresDerivedPredicates;pddlRequiresDisjunctivePreconditions;pddlRequiresDomainAxioms;pddlRequiresDurationInequalities;pddlRequiresDurativeActions;pddlRequiresEquality;pddlRequiresExistentialPreconditions;pddlRequiresFluents;pddlRequiresNegation;pddlRequiresNegativePreconditions;pddlRequiresNumericFluents;pddlRequiresObjectFluents;pddlRequiresPreferences;pddlRequiresQuantifiedPreconditions;pddlRequiresSafetyConstraints;pddlRequiresStrips;pddlRequiresTimedInitialLiterals;pddlRequiresTyping;pddlRequiresUniversalPreconditions
pathways-strips:1-p22.pddl;1;34;2;3;3;4;0.117647058824;0.378378378378;1.14705882353;2.08823529412;0;0;1;1;34;58;272;272;0;29;465;214;37;4;0.0882352941176;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p23.pddl;1;35;2;3;3;4;0.114285714286;0.368421052632;1.14285714286;2.08571428571;0;0;1;1;35;60;299;299;0;30;476;239;38;4;0.0857142857143;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p24.pddl;1;36;2;3;3;4;0.111111111111;0.358974358974;1.13888888889;2.08333333333;0;0;1;1;36;62;404;404;0;31;467;342;39;4;0.0833333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p25.pddl;1;38;2;3;3;4;0.105263157895;0.341463414634;1.13157894737;2.07894736842;0;0;1;1;38;66;406;406;0;33;602;340;41;4;0.0789473684211;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p26.pddl;1;39;2;3;3;4;0.102564102564;0.333333333333;1.12820512821;2.07692307692;0;0;1;1;39;68;396;396;0;34;622;328;42;4;0.0769230769231;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p27.pddl;1;40;2;3;3;4;0.1;0.325581395349;1.125;2.075;0;0;1;1;40;70;477;477;0;35;727;407;43;4;0.075;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p28.pddl;1;42;2;3;3;4;0.0952380952381;0.311111111111;1.11904761905;2.07142857143;0;0;1;1;42;74;408;408;0;37;632;334;45;4;0.0714285714286;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p29.pddl;1;44;2;3;3;4;0.0909090909091;0.297872340426;1.11363636364;2.06818181818;0;0;1;1;44;78;358;358;0;39;554;280;47;4;0.0681818181818;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pathways-strips:1-p30.pddl;1;45;2;3;3;4;0.0888888888889;0.291666666667;1.11111111111;2.06666666667;0;0;1;1;45;80;423;423;0;40;666;343;48;4;0.0666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p08.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p09.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p12.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p13.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p14.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p15.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p16.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p21.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p25.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p26.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p27.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p28.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p29.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:0-p30.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p05.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p09.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p14.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p17.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p21.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p24.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:1-p25.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:2-p02.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:2-p03.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:2-p06.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:2-p07.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:2-p13.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:3-p13.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:4-p08.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:4-p12.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
pegsol-strips:4-p15.pddl;0;3;4;3;8;5;3.0;1.2;6.0;3.66666666667;1;0;2;1;3;0;33;33;1;33;110;33;5;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p01.pddl;1;513;5;1;6;4;1.84210526316;0.666666666667;3.41520467836;1.5730994152;1;0;2;1;513;393;393;393;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p02.pddl;1;643;5;1;6;4;1.77293934681;0.666666666667;3.43234836703;1.65940902022;1;0;2;1;643;458;458;458;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p03.pddl;1;749;5;1;6;4;1.73431241656;0.666666666667;3.44192256342;1.70761014686;1;0;2;1;749;511;511;511;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p04.pddl;1;767;5;1;6;4;1.72881355932;0.666666666667;3.44328552803;1.71447196871;1;0;2;1;767;520;520;520;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p05.pddl;1;623;5;1;6;4;1.78170144462;0.666666666667;3.43017656501;1.64847512039;1;0;2;1;623;448;448;448;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p06.pddl;1;769;5;1;6;4;1.72821846554;0.666666666667;3.44343302991;1.71521456437;1;0;2;1;769;521;521;521;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p07.pddl;1;733;5;1;6;4;1.73942701228;0.666666666667;3.44065484311;1.70122783083;1;0;2;1;733;503;503;503;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p08.pddl;1;771;5;1;6;4;1.72762645914;0.666666666667;3.44357976654;1.71595330739;1;0;2;1;771;522;522;522;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p09.pddl;1;751;5;1;6;4;1.73368841545;0.666666666667;3.44207723036;1.70838881491;1;0;2;1;751;512;512;512;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p10.pddl;1;937;5;1;6;4;1.68729989328;0.666666666667;3.45357524013;1.76627534685;1;0;2;1;937;605;605;605;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p11.pddl;1;827;5;1;6;4;1.71221281741;0.666666666667;3.44740024184;1.73518742443;1;0;2;1;827;550;550;550;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p12.pddl;1;1065;5;1;6;4;1.66478873239;0.666666666667;3.45915492958;1.79436619718;1;0;2;1;1065;669;669;669;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p13.pddl;1;935;5;1;6;4;1.68770053476;0.666666666667;3.45347593583;1.76577540107;1;0;2;1;935;604;604;604;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p14.pddl;1;951;5;1;6;4;1.68454258675;0.666666666667;3.45425867508;1.76971608833;1;0;2;1;951;612;612;612;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p15.pddl;1;925;5;1;6;4;1.68972972973;0.666666666667;3.45297297297;1.76324324324;1;0;2;1;925;599;599;599;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p16.pddl;1;1011;5;1;6;4;1.67359050445;0.666666666667;3.45697329377;1.78338278932;1;0;2;1;1011;642;642;642;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p17.pddl;1;1045;5;1;6;4;1.66794258373;0.666666666667;3.45837320574;1.79043062201;1;0;2;1;1045;659;659;659;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p18.pddl;1;1011;5;1;6;4;1.67359050445;0.666666666667;3.45697329377;1.78338278932;1;0;2;1;1011;642;642;642;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p19.pddl;1;1043;5;1;6;4;1.66826462128;0.666666666667;3.45829338447;1.79002876318;1;0;2;1;1043;658;658;658;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
petri-net-alignment-strips:0-p20.pddl;1;1069;5;1;6;4;1.66417212348;0.666666666667;3.45930776427;1.79513564079;1;0;2;1;1069;671;671;671;1;268;3;0;3;2;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p07-phil8.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;32;32;0;8;120;32;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p15-phil16.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;48;48;0;16;224;48;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p16-phil17.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;50;50;0;17;237;50;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p17-phil18.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;52;52;0;18;250;52;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p19-phil20.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;56;56;0;20;276;56;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p21-phil22.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;60;60;0;22;302;60;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p22-phil23.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;62;62;0;23;315;62;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p23-phil24.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;64;64;0;24;328;64;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p24-phil25.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;66;66;0;25;341;66;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p25-phil26.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;68;68;0;26;354;68;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p26-phil27.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;70;70;0;27;367;70;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p28-phil29.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;74;74;0;29;393;74;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
philosophers-adl:0-p29-phil30.pddl;1;7;4;4;9;9;2.42857142857;1.96551724138;5.42857142857;6.0;1;1;2;4;7;0;76;76;0;30;406;76;29;9;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
